(3, 5, 6)	1	0	511322	743488	27	26
(5, 3, 6)	2	0	647691	425883	24	24
(3, 6, 6)	1	0	234438	636181	31	30
(6, 3, 6)	2	0	948515	564655	39	39
(3, 7, 6)	1	0	463556	601812	39	38
(7, 3, 6)	2	0	323185	170711	26	26
(3, 8, 6)	1	0	460812	306761	21	20
(8, 3, 6)	2	0	299417	297870	16	16
(3, 9, 6)	1	0	374676	230949	21	20
(9, 3, 6)	2	0	483245	497980	50	50
(3, 10, 6)	1	0	247483	664492	21	20
(10, 3, 6)	2	0	654802	368979	25	25
(3, 11, 6)	1	0	236056	705029	29	28
(11, 3, 6)	2	0	812909	423263	32	32
(3, 12, 6)	1	0	148266	266804	23	22
(12, 3, 6)	2	0	648062	533667	48	48
(3, 13, 6)	1	0	343246	85524	23	22
(13, 3, 6)	2	0	408380	387317	30	30
(4, 5, 6)	1	0	307652	478362	17	16
(5, 4, 6)	1	0	988650	920981	74	73
(4, 6, 6)	1	0	225891	600407	27	26
(6, 4, 6)	2	0	979143	740452	55	55
(4, 7, 6)	2	0	811199	747847	40	40
(7, 4, 6)	2	0	296103	216498	27	27
(4, 8, 6)	1	0	137821	215274	19	18
(8, 4, 6)	2	0	440555	429734	18	18
(4, 9, 6)	1	0	496025	269237	25	24
(9, 4, 6)	2	0	338391	432649	35	35
(4, 10, 6)	1	0	599463	841672	37	36
(10, 4, 6)	2	0	741244	291779	27	27
(4, 11, 6)	1	0	440585	634331	25	24
(11, 4, 6)	2	0	917428	672753	45	45
(4, 12, 6)	1	0	136037	196933	17	16
(12, 4, 6)	1	0	595733	479025	40	39
(4, 13, 6)	1	0	326656	114090	37	36
(13, 4, 6)	2	0	223454	396267	43	43
(5, 6, 6)	1	0	766917	692484	32	31
(6, 5, 6)	2	0	898273	731561	37	37
(5, 7, 6)	1	0	689327	453059	34	33
(7, 5, 6)	2	0	420380	676537	29	29
(5, 8, 6)	1	0	303475	84526	10	9
(8, 5, 6)	2	0	561485	542819	18	18
(5, 9, 6)	1	0	995273	764250	76	75
(9, 5, 6)	2	0	326542	820003	44	44
(5, 10, 6)	1	0	766958	743792	30	29
(10, 5, 6)	2	0	792645	726300	36	36
(5, 11, 6)	1	0	662932	642123	21	20
(11, 5, 6)	2	0	547838	468198	25	25
(5, 12, 6)	1	0	845294	562580	38	37
(12, 5, 6)	2	0	663608	861109	54	54
(5, 13, 6)	1	0	736167	413928	35	34
(13, 5, 6)	2	0	204849	617452	25	25
(6, 7, 6)	1	0	887648	672568	40	39
(7, 6, 6)	2	0	465191	621246	23	23
(6, 8, 6)	1	0	477443	191779	15	14
(8, 6, 6)	1	0	600157	807223	29	28
(6, 9, 6)	1	0	912590	467368	37	36
(9, 6, 6)	2	0	374707	850331	33	33
(6, 10, 6)	1	0	985235	963551	59	58
(10, 6, 6)	1	0	683162	818847	29	28
(6, 11, 6)	1	0	864105	712564	32	31
(11, 6, 6)	2	0	773843	920789	32	32
(6, 12, 6)	1	0	534943	266407	25	24
(12, 6, 6)	2	0	141176	415553	21	21
(6, 13, 6)	1	0	649911	26869	15	14
(13, 6, 6)	2	0	262366	872947	43	43
(7, 8, 6)	2	0	216038	129768	20	20
(8, 7, 6)	1	0	652613	614346	36	35
(7, 9, 6)	2	0	265033	134730	19	19
(9, 7, 6)	2	0	373207	568187	31	31
(7, 10, 6)	2	0	467499	606915	26	26
(10, 7, 6)	2	0	851931	621343	33	33
(7, 11, 6)	1	0	625894	789974	32	31
(11, 7, 6)	2	0	358156	241784	17	17
(7, 12, 6)	2	0	365723	257823	25	25
(12, 7, 6)	2	0	622507	634609	36	36
(7, 13, 6)	1	0	106968	4629	8	7
(13, 7, 6)	2	0	272538	676418	36	36
(8, 9, 6)	2	0	420096	129301	16	16
(9, 8, 6)	2	0	403072	527731	30	30
(8, 10, 6)	1	0	685922	841757	35	34
(10, 8, 6)	2	0	732159	576222	31	31
(8, 11, 6)	1	0	665364	739650	27	26
(11, 8, 6)	1	0	665579	432694	25	24
(8, 12, 6)	1	0	279080	202889	20	19
(12, 8, 6)	1	0	493481	418076	32	31
(8, 13, 6)	2	0	452046	73573	19	19
(13, 8, 6)	2	0	64077	223548	29	29
(9, 10, 6)	1	0	230163	759246	24	23
(10, 9, 6)	1	0	783949	305779	30	29
(9, 11, 6)	1	0	144955	545319	22	21
(11, 9, 6)	2	0	934581	498584	48	48
(9, 12, 6)	2	0	236676	313634	19	19
(12, 9, 6)	1	0	600270	349330	37	36
(9, 13, 6)	1	0	54695	16923	10	9
(13, 9, 6)	2	0	466136	292337	38	38
(10, 11, 6)	1	0	659727	614355	21	20
(11, 10, 6)	1	0	141464	224803	13	12
(10, 12, 6)	1	0	696887	439302	23	22
(12, 10, 6)	2	0	729855	910030	47	47
(10, 13, 6)	1	0	268571	27907	22	21
(13, 10, 6)	2	0	45668	438320	27	27
(11, 12, 6)	1	0	799016	564069	36	35
(12, 11, 6)	2	0	139987	344711	20	20
(11, 13, 6)	2	0	731501	78409	33	33
(13, 11, 6)	2	0	358212	661659	37	37
(12, 13, 6)	1	0	147593	16537	10	9
(13, 12, 6)	1	0	498031	627593	41	40
(0, 1, 7)	2	0	849491	902787	44	44
(1, 0, 7)	1	0	726337	706049	39	38
(0, 2, 7)	2	0	839581	778810	44	44
(2, 0, 7)	1	0	754811	835428	41	40
(0, 3, 7)	2	0	765455	371087	34	34
(3, 0, 7)	1	0	500474	807636	34	33
(0, 4, 7)	2	0	863511	804943	65	65
(4, 0, 7)	2	0	603479	314318	25	25
(0, 5, 7)	2	0	595175	643700	35	35
(5, 0, 7)	2	0	602403	762457	33	33
(0, 6, 7)	2	0	860589	974716	65	65
(6, 0, 7)	1	0	923871	845485	43	42
(0, 7, 7)	1	0	637202	561995	30	29
(7, 0, 7)	2	0	308408	255210	20	20
(0, 8, 7)	2	0	827997	818025	43	43
(8, 0, 7)	2	0	421091	340239	19	19
(0, 9, 7)	1	0	311532	168353	18	17
(9, 0, 7)	2	0	118843	126142	15	15
(0, 10, 7)	1	0	427359	773434	28	27
(10, 0, 7)	2	0	234654	154354	10	10
(0, 11, 7)	1	0	181038	264147	20	19
(11, 0, 7)	2	0	281747	71682	15	15
(0, 12, 7)	1	0	833181	696638	54	53
(12, 0, 7)	2	0	123300	38470	13	13
(0, 13, 7)	1	0	276250	162011	24	23
(13, 0, 7)	2	0	48109	154090	13	13
(1, 2, 7)	1	0	753421	737698	28	27
(2, 1, 7)	2	0	650730	447670	19	19
(1, 3, 7)	1	0	845235	810909	46	45
(3, 1, 7)	1	0	346538	833920	26	25
(1, 4, 7)	1	0	754413	581605	29	28
(4, 1, 7)	2	0	488856	794903	29	29
(1, 5, 7)	1	0	880119	717191	40	39
(5, 1, 7)	1	0	585344	881673	32	31
(1, 6, 7)	2	0	839082	761041	31	31
(6, 1, 7)	2	0	914090	824088	39	39
(1, 7, 7)	1	0	846981	575511	35	34
(7, 1, 7)	2	0	627055	852326	41	41
(1, 8, 7)	1	0	557054	401072	24	23
(8, 1, 7)	2	0	658515	715770	26	26
(1, 9, 7)	1	0	288970	76546	13	12
(9, 1, 7)	2	0	161481	605052	22	22
(1, 10, 7)	1	0	623283	542983	20	19
(10, 1, 7)	2	0	488302	493525	17	17
(1, 11, 7)	1	0	661298	627903	21	20
(11, 1, 7)	2	0	156000	226683	10	10
(1, 12, 7)	1	0	677742	363699	38	37
(12, 1, 7)	2	0	376958	603407	21	21
(1, 13, 7)	1	0	755101	440658	33	32
(13, 1, 7)	2	0	171847	710813	32	32
(2, 3, 7)	2	0	664033	152897	20	20
(3, 2, 7)	1	0	177329	676636	22	21
(2, 4, 7)	1	0	781727	641847	39	38
(4, 2, 7)	2	0	326925	635850	20	20
(2, 5, 7)	1	0	754226	681420	36	35
(5, 2, 7)	2	0	614248	719949	27	27
(2, 6, 7)	2	0	650748	280932	19	19
(6, 2, 7)	1	0	982720	888296	61	60
(2, 7, 7)	1	0	611192	184711	19	18
(7, 2, 7)	2	0	795555	761510	48	48
(2, 8, 7)	2	0	709884	403725	24	24
(8, 2, 7)	2	0	299673	502639	12	12
(2, 9, 7)	1	0	721616	353799	28	27
(9, 2, 7)	2	0	157890	592726	19	19
(2, 10, 7)	1	0	723187	841071	31	30
(10, 2, 7)	2	0	494233	662152	20	20
(2, 11, 7)	1	0	630318	568627	20	19
(11, 2, 7)	2	0	154681	397874	9	9
(2, 12, 7)	1	0	766394	553064	37	36
(12, 2, 7)	2	0	481043	737170	39	39
(2, 13, 7)	1	0	767558	151900	32	31
(13, 2, 7)	2	0	914338	759247	42	42
(3, 4, 7)	1	0	627786	593472	40	39
(4, 3, 7)	2	0	523479	501592	32	32
(3, 5, 7)	1	0	466557	618435	26	25
(5, 3, 7)	2	0	537744	551535	38	38
(3, 6, 7)	1	0	214922	538252	21	20
(6, 3, 7)	2	0	617681	106766	27	27
(3, 7, 7)	1	0	212241	398404	20	19
(7, 3, 7)	2	0	622544	591681	39	39
(3, 8, 7)	1	0	121616	536945	23	22
(8, 3, 7)	2	0	221520	182722	18	18
(3, 9, 7)	1	0	66783	155301	13	12
(9, 3, 7)	2	0	240808	290375	23	23
(3, 10, 7)	1	0	260440	545427	24	23
(10, 3, 7)	2	0	829944	491059	29	29
(3, 11, 7)	1	0	112516	262206	18	17
(11, 3, 7)	2	0	407184	70067	16	16
(3, 12, 7)	1	0	229964	257994	24	23
(12, 3, 7)	2	0	125124	36309	14	14
(3, 13, 7)	1	0	144166	113640	22	21
(13, 3, 7)	2	0	704543	574234	50	50
(4, 5, 7)	2	0	781464	862401	52	52
(5, 4, 7)	2	0	513015	465807	23	23
(4, 6, 7)	2	0	695245	897703	37	37
(6, 4, 7)	2	0	822740	341400	33	33
(4, 7, 7)	1	0	154357	294104	20	19
(7, 4, 7)	2	0	569704	371587	38	38
(4, 8, 7)	2	0	791445	897429	50	50
(8, 4, 7)	1	0	444452	325421	23	22
(4, 9, 7)	1	0	251279	206849	26	25
(9, 4, 7)	2	0	116164	98215	18	18
(4, 10, 7)	1	0	276809	575405	21	20
(10, 4, 7)	2	0	286363	74076	12	12
(4, 11, 7)	1	0	87797	318114	12	11
(11, 4, 7)	2	0	316205	214678	16	16
(4, 12, 7)	1	0	235456	359388	34	33
(12, 4, 7)	2	0	122478	91677	20	20
(4, 13, 7)	1	0	828986	999983	71	70
(13, 4, 7)	2	0	246387	227430	23	23
(5, 6, 7)	1	0	397790	417269	26	25
(6, 5, 7)	1	0	867956	721170	33	32
(5, 7, 7)	2	0	626881	573610	32	32
(7, 5, 7)	2	0	596760	904929	37	37
(5, 8, 7)	1	0	432539	521424	29	28
(8, 5, 7)	2	0	983660	810786	53	53
(5, 9, 7)	1	0	225035	100569	15	14
(9, 5, 7)	2	0	177344	362087	18	18
(5, 10, 7)	1	0	413916	681198	20	19
(10, 5, 7)	2	0	472334	352618	18	18
(5, 11, 7)	1	0	553082	738211	42	41
(11, 5, 7)	2	0	158895	58579	12	12
(5, 12, 7)	1	0	628168	582997	51	50
(12, 5, 7)	2	0	519579	780613	30	30
(5, 13, 7)	1	0	424436	257439	37	36
(13, 5, 7)	2	0	357827	697859	40	40
(6, 7, 7)	1	0	303811	317545	21	20
(7, 6, 7)	2	0	402225	628439	28	28
(6, 8, 7)	1	0	580520	404965	21	20
(8, 6, 7)	2	0	252258	359310	19	19
(6, 9, 7)	1	0	618082	251644	20	19
(9, 6, 7)	1	0	305216	888862	44	43
(6, 10, 7)	2	0	927305	815617	40	40
(10, 6, 7)	2	0	737697	676111	26	26
(6, 11, 7)	1	0	332785	454895	15	14
(11, 6, 7)	2	0	625199	640127	19	19
(6, 12, 7)	1	0	529481	284420	24	23
(12, 6, 7)	2	0	209129	310196	15	15
(6, 13, 7)	2	0	905103	372918	32	32
(13, 6, 7)	2	0	177585	708048	29	29
(7, 8, 7)	2	0	576626	662503	38	38
(8, 7, 7)	2	0	352781	217572	14	14
(7, 9, 7)	1	0	731892	534850	50	49
(9, 7, 7)	2	0	127575	132304	15	15
(7, 10, 7)	2	0	485996	756307	28	28
(10, 7, 7)	2	0	259635	74730	12	12
(7, 11, 7)	2	0	351310	450247	24	24
(11, 7, 7)	2	0	278553	127033	13	13
(7, 12, 7)	1	0	431125	437099	29	28
(12, 7, 7)	2	0	114224	137072	15	15
(7, 13, 7)	2	0	484217	234934	25	25
(13, 7, 7)	2	0	841939	678480	45	45
(8, 9, 7)	1	0	266727	198236	18	17
(9, 8, 7)	2	0	441937	789852	37	37
(8, 10, 7)	2	0	199246	213101	9	9
(10, 8, 7)	2	0	672033	599763	29	29
(8, 11, 7)	2	0	246799	305621	12	12
(11, 8, 7)	2	0	594278	346143	30	30
(8, 12, 7)	1	0	342601	210119	25	24
(12, 8, 7)	2	0	433593	646032	32	32
(8, 13, 7)	2	0	246357	27211	12	12
(13, 8, 7)	2	0	59130	223515	27	27
(9, 10, 7)	1	0	133776	542577	18	17
(10, 9, 7)	2	0	613296	184882	22	22
(9, 11, 7)	1	0	507293	958155	57	56
(11, 9, 7)	2	0	372825	63521	13	13
(9, 12, 7)	2	0	227496	287400	26	26
(12, 9, 7)	1	0	376864	283488	28	27
(9, 13, 7)	2	0	176121	528524	20	20
(13, 9, 7)	2	0	745970	275513	34	34
(10, 11, 7)	1	0	394702	379027	12	11
(11, 10, 7)	2	0	643546	780760	31	31
(10, 12, 7)	1	0	768507	488222	37	36
(12, 10, 7)	2	0	139515	258015	17	17
(10, 13, 7)	2	0	414427	35815	13	13
(13, 10, 7)	1	0	138902	706284	25	24
(11, 12, 7)	2	0	550072	110576	20	20
(12, 11, 7)	2	0	111220	262884	13	13
(11, 13, 7)	2	0	678667	194519	25	25
(13, 11, 7)	1	0	26539	379151	17	16
(12, 13, 7)	2	0	236863	265254	19	19
(13, 12, 7)	2	0	38932	130302	15	15
(0, 1, 8)	1	0	520775	848176	31	30
(1, 0, 8)	1	0	936758	839480	60	59
(0, 2, 8)	2	0	816087	796131	44	44
(2, 0, 8)	1	0	820771	830883	49	48
(0, 3, 8)	2	0	757712	518885	34	34
(3, 0, 8)	1	0	608143	818397	48	47
(0, 4, 8)	1	0	490467	507382	27	26
(4, 0, 8)	2	0	788146	756020	55	55
(0, 5, 8)	2	0	738572	723510	31	31
(5, 0, 8)	1	0	802526	769352	41	40
(0, 6, 8)	1	0	462871	913134	36	35
(6, 0, 8)	2	0	829061	416466	27	27
(0, 7, 8)	1	0	472513	626565	37	36
(7, 0, 8)	2	0	504049	286047	28	28
(0, 8, 8)	1	0	667620	590526	37	36
(8, 0, 8)	2	0	294074	196898	19	19
(0, 9, 8)	1	0	205552	194605	18	17
(9, 0, 8)	2	0	177198	252091	15	15
(0, 10, 8)	1	0	279384	701990	23	22
(10, 0, 8)	2	0	527879	185786	14	14
(0, 11, 8)	1	0	499365	827718	36	35
(11, 0, 8)	2	0	663092	439446	23	23
(0, 12, 8)	1	0	399532	416652	25	24
(12, 0, 8)	2	0	284035	149565	20	20
(0, 13, 8)	1	0	475857	389896	29	28
(13, 0, 8)	2	0	201621	271487	24	24
(1, 2, 8)	1	0	912649	850068	48	47
(2, 1, 8)	1	0	830482	952642	42	41
(1, 3, 8)	2	0	834022	462411	29	29
(3, 1, 8)	1	0	468521	805858	25	24
(1, 4, 8)	1	0	741379	515038	25	24
(4, 1, 8)	1	0	499268	889633	40	39
(1, 5, 8)	1	0	975276	946717	62	61
(5, 1, 8)	2	0	590028	627240	19	19
(1, 6, 8)	2	0	533981	599237	13	13
(6, 1, 8)	2	0	964101	884396	41	41
(1, 7, 8)	1	0	781694	578279	39	38
(7, 1, 8)	2	0	373986	552038	23	23
(1, 8, 8)	1	0	612384	430572	22	21
(8, 1, 8)	2	0	349896	659484	23	23
(1, 9, 8)	1	0	916269	522847	39	38
(9, 1, 8)	2	0	283697	714719	25	25
(1, 10, 8)	1	0	588733	648994	22	21
(10, 1, 8)	1	0	563321	626803	17	16
(1, 11, 8)	1	0	717819	574745	24	23
(11, 1, 8)	2	0	618460	734257	22	22
(1, 12, 8)	1	0	889650	639469	39	38
(12, 1, 8)	2	0	149460	425393	22	22
(1, 13, 8)	1	0	844417	924487	45	44
(13, 1, 8)	2	0	306489	695696	30	30
(2, 3, 8)	2	0	719641	221215	25	25
(3, 2, 8)	1	0	342271	709882	25	24
(2, 4, 8)	1	0	777669	779680	39	38
(4, 2, 8)	2	0	663455	730836	37	37
(2, 5, 8)	1	0	671150	632889	21	20
(5, 2, 8)	2	0	855373	851975	48	48
(2, 6, 8)	1	0	751639	926140	40	39
(6, 2, 8)	2	0	969598	841223	48	48
(2, 7, 8)	1	0	680667	508438	30	29
(7, 2, 8)	2	0	715961	774176	44	44
(2, 8, 8)	1	0	734518	764361	30	29
(8, 2, 8)	2	0	433731	657601	22	22
(2, 9, 8)	2	0	728907	245929	26	26
(9, 2, 8)	2	0	309991	702395	29	29
(2, 10, 8)	1	0	690693	678215	24	23
(10, 2, 8)	2	0	687433	677034	24	24
(2, 11, 8)	1	0	663053	618120	26	25
(11, 2, 8)	2	0	786921	729641	28	28
(2, 12, 8)	1	0	756799	451026	34	33
(12, 2, 8)	2	0	118686	502399	15	15
(2, 13, 8)	1	0	675723	433485	26	25
(13, 2, 8)	2	0	560391	712745	28	28
(3, 4, 8)	1	0	376884	538744	23	22
(4, 3, 8)	2	0	672311	479869	29	29
(3, 5, 8)	1	0	645054	849398	46	45
(5, 3, 8)	2	0	706731	503668	27	27
(3, 6, 8)	1	0	590155	948432	45	44
(6, 3, 8)	2	0	379974	151027	18	18
(3, 7, 8)	1	0	262890	440577	26	25
(7, 3, 8)	2	0	373973	224698	26	26
(3, 8, 8)	1	0	210409	264369	15	14
(8, 3, 8)	2	0	271183	207686	12	12
(3, 9, 8)	1	0	209243	207158	22	21
(9, 3, 8)	2	0	308796	485351	27	27
(3, 10, 8)	1	0	254174	668102	19	18
(10, 3, 8)	2	0	485992	264990	22	22
(3, 11, 8)	1	0	265091	541646	25	24
(11, 3, 8)	2	0	426390	152107	18	18
(3, 12, 8)	1	0	432951	400235	34	33
(12, 3, 8)	2	0	268543	166959	21	21
(3, 13, 8)	1	0	313843	306876	23	22
(13, 3, 8)	2	0	112666	202599	29	29
(4, 5, 8)	2	0	549414	721008	36	36
(5, 4, 8)	1	0	752088	451755	31	30
(4, 6, 8)	2	0	522406	869001	31	31
(6, 4, 8)	2	0	894262	545124	41	41
(4, 7, 8)	1	0	203036	403062	20	19
(7, 4, 8)	2	0	481138	387222	33	33
(4, 8, 8)	1	0	353165	416209	23	22
(8, 4, 8)	2	0	910486	558612	39	39
(4, 9, 8)	2	0	427745	175357	27	27
(9, 4, 8)	2	0	544160	746890	52	52
(4, 10, 8)	1	0	439099	813233	34	33
(10, 4, 8)	2	0	370202	137404	16	16
(4, 11, 8)	1	0	363992	595763	25	24
(11, 4, 8)	2	0	818560	464992	35	35
(4, 12, 8)	2	0	628832	414957	33	33
(12, 4, 8)	2	0	154888	74462	17	17
(4, 13, 8)	1	0	669194	481933	58	57
(13, 4, 8)	2	0	104392	173132	24	24
(5, 6, 8)	2	0	690386	646587	24	24
(6, 5, 8)	1	0	962776	776255	41	40
(5, 7, 8)	1	0	933083	777207	47	46
(7, 5, 8)	2	0	559098	788506	43	43
(5, 8, 8)	1	0	469426	276237	14	13
(8, 5, 8)	2	0	337632	419866	22	22
(5, 9, 8)	1	0	842422	396840	31	30
(9, 5, 8)	2	0	391658	897472	39	39
(5, 10, 8)	1	0	724699	862100	38	37
(10, 5, 8)	2	0	699491	599346	31	31
(5, 11, 8)	1	0	744181	843013	39	38
(11, 5, 8)	1	0	530531	447971	15	14
(5, 12, 8)	1	0	640695	420252	30	29
(12, 5, 8)	2	0	201332	554652	20	20
(5, 13, 8)	1	0	858470	769912	42	41
(13, 5, 8)	2	0	978546	856792	53	53
(6, 7, 8)	1	0	846231	674056	36	35
(7, 6, 8)	2	0	673053	874725	36	36
(6, 8, 8)	1	0	604360	276446	16	15
(8, 6, 8)	2	0	423692	671725	26	26
(6, 9, 8)	1	0	938857	478551	39	38
(9, 6, 8)	2	0	258530	687268	21	21
(6, 10, 8)	1	0	649774	638591	22	21
(10, 6, 8)	1	0	875330	968685	53	52
(6, 11, 8)	1	0	499709	548927	20	19
(11, 6, 8)	2	0	855801	892827	30	30
(6, 12, 8)	1	0	868873	491087	39	38
(12, 6, 8)	2	0	312188	262146	17	17
(6, 13, 8)	1	0	740778	142459	28	27
(13, 6, 8)	2	0	50155	478743	17	17
(7, 8, 8)	1	0	359101	359839	21	20
(8, 7, 8)	1	0	569831	416428	26	25
(7, 9, 8)	1	0	297189	177755	15	14
(9, 7, 8)	2	0	388170	573207	34	34
(7, 10, 8)	1	0	389044	625973	24	23
(10, 7, 8)	1	0	623513	501537	27	26
(7, 11, 8)	2	0	338413	535645	17	17
(11, 7, 8)	1	0	527514	572902	25	24
(7, 12, 8)	1	0	325721	240083	32	31
(12, 7, 8)	2	0	554752	505183	30	30
(7, 13, 8)	1	0	373693	181872	21	20
(13, 7, 8)	2	0	112022	293374	12	12
(8, 9, 8)	2	0	486607	325553	33	33
(9, 8, 8)	1	0	208325	411037	26	25
(8, 10, 8)	2	0	775618	742540	27	27
(10, 8, 8)	2	0	509177	198984	23	23
(8, 11, 8)	1	0	570939	589743	28	27
(11, 8, 8)	2	0	749022	390905	28	28
(8, 12, 8)	1	0	778343	557642	32	31
(12, 8, 8)	1	0	513323	683724	30	29
(8, 13, 8)	2	0	667093	307177	33	33
(13, 8, 8)	2	0	146721	314479	19	19
(9, 10, 8)	2	0	339814	674994	30	30
(10, 9, 8)	2	0	575043	211434	22	22
(9, 11, 8)	2	0	520128	918452	46	46
(11, 9, 8)	2	0	661364	192563	23	23
(9, 12, 8)	2	0	331104	443111	30	30
(12, 9, 8)	2	0	258823	113049	17	17
(9, 13, 8)	1	0	460503	928230	53	52
(13, 9, 8)	1	0	71888	170904	19	18
(10, 11, 8)	1	0	678012	694657	31	30
(11, 10, 8)	1	0	429657	666827	23	22
(10, 12, 8)	2	0	556141	270907	21	21
(12, 10, 8)	2	0	664394	909012	38	38
(10, 13, 8)	2	0	662324	187130	25	25
(13, 10, 8)	1	0	127229	511288	19	18
(11, 12, 8)	1	0	493231	293854	27	26
(12, 11, 8)	2	0	298541	402991	21	21
(11, 13, 8)	1	0	447355	180348	16	15
(13, 11, 8)	1	0	107885	516723	20	19
(12, 13, 8)	2	0	155565	56087	15	15
(13, 12, 8)	1	0	224258	309472	25	24
(0, 1, 9)	1	0	346321	765669	28	27
(1, 0, 9)	1	0	731845	573819	29	28
(0, 2, 9)	1	0	343508	688292	23	22
(2, 0, 9)	1	0	853937	826014	66	65
(0, 3, 9)	2	0	795388	632134	48	48
(3, 0, 9)	1	0	850419	861898	77	76
(0, 4, 9)	1	0	303352	567767	29	28
(4, 0, 9)	2	0	631912	648187	35	35
(0, 5, 9)	1	0	361876	639447	21	20
(5, 0, 9)	1	0	865960	801900	41	40
(0, 6, 9)	1	0	337339	861345	28	27
(6, 0, 9)	2	0	943835	626893	44	44
(0, 7, 9)	1	0	435601	513959	35	34
(7, 0, 9)	2	0	682919	609011	41	41
(0, 8, 9)	1	0	511063	332174	29	28
(8, 0, 9)	2	0	440452	226279	16	16
(0, 9, 9)	1	0	233636	243608	22	21
(9, 0, 9)	2	0	109790	81727	10	10
(0, 10, 9)	1	0	225671	773166	25	24
(10, 0, 9)	2	0	564438	201906	18	18
(0, 11, 9)	1	0	72504	244681	15	14
(11, 0, 9)	2	0	462444	192776	16	16
(0, 12, 9)	1	0	282302	397151	27	26
(12, 0, 9)	2	0	262763	88914	17	17
(0, 13, 9)	1	0	607947	447490	33	32
(13, 0, 9)	2	0	187967	302440	25	25
(1, 2, 9)	1	0	845479	825671	42	41
(2, 1, 9)	1	0	624182	662922	20	19
(1, 3, 9)	2	0	955542	706477	55	55
(3, 1, 9)	1	0	265744	800472	27	26
(1, 4, 9)	1	0	808633	646403	27	26
(4, 1, 9)	2	0	716705	903314	37	37
(1, 5, 9)	1	0	684804	708626	27	26
(5, 1, 9)	2	0	711283	736026	27	27
(1, 6, 9)	2	0	691189	748905	30	30
(6, 1, 9)	2	0	626625	599834	27	27
(1, 7, 9)	1	0	690279	457480	29	28
(7, 1, 9)	2	0	648524	795588	37	37
(1, 8, 9)	1	0	596172	158846	17	16
(8, 1, 9)	2	0	363252	677598	17	17
(1, 9, 9)	1	0	620156	218929	20	19
(9, 1, 9)	2	0	110983	343373	13	13
(1, 10, 9)	1	0	710067	632076	22	21
(10, 1, 9)	2	0	278577	446032	16	16
(1, 11, 9)	1	0	397111	226452	14	13
(11, 1, 9)	2	0	448087	622699	23	23
(1, 12, 9)	1	0	626152	365048	27	26
(12, 1, 9)	2	0	527547	674448	33	33
(1, 13, 9)	1	0	805115	598542	38	37
(13, 1, 9)	2	0	327756	680177	29	29
(2, 3, 9)	2	0	699296	285530	23	23
(3, 2, 9)	1	0	458376	709807	25	24
(2, 4, 9)	2	0	664147	205061	20	20
(4, 2, 9)	2	0	764309	752555	35	35
(2, 5, 9)	2	0	834519	744780	43	43
(5, 2, 9)	1	0	768386	775814	33	32
(2, 6, 9)	1	0	776156	968641	46	45
(6, 2, 9)	2	0	741747	752499	38	38
(2, 7, 9)	1	0	749112	542942	39	38
(7, 2, 9)	1	0	331142	709839	25	24
(2, 8, 9)	1	0	688156	327374	22	21
(8, 2, 9)	2	0	210887	545934	14	14
(2, 9, 9)	1	0	734461	346788	32	31
(9, 2, 9)	2	0	110099	491845	12	12
(2, 10, 9)	1	0	675570	593718	23	22
(10, 2, 9)	2	0	722931	705055	26	26
(2, 11, 9)	1	0	802060	832486	46	45
(11, 2, 9)	2	0	699509	732482	28	28
(2, 12, 9)	1	0	764172	637274	42	41
(12, 2, 9)	2	0	333059	655885	28	28
(2, 13, 9)	1	0	765677	178931	37	36
(13, 2, 9)	2	0	627081	743616	30	30
(3, 4, 9)	1	0	399038	506381	27	26
(4, 3, 9)	2	0	639472	315140	23	23
(3, 5, 9)	1	0	222824	462075	18	17
(5, 3, 9)	2	0	680363	419272	22	22
(3, 6, 9)	1	0	322405	713663	28	27
(6, 3, 9)	2	0	516772	102080	22	22
(3, 7, 9)	1	0	503594	495958	31	30
(7, 3, 9)	2	0	502424	292682	29	29
(3, 8, 9)	1	0	266885	256635	15	14
(8, 3, 9)	2	0	560049	259776	23	23
(3, 9, 9)	1	0	370185	274692	25	24
(9, 3, 9)	2	0	166306	174345	18	18
(3, 10, 9)	1	0	184688	308000	14	13
(10, 3, 9)	2	0	308011	72645	15	15
(3, 11, 9)	1	0	123120	377194	16	15
(11, 3, 9)	2	0	512398	126060	16	16
(3, 12, 9)	1	0	391820	433118	34	33
(12, 3, 9)	2	0	301553	334986	18	18
(3, 13, 9)	1	0	311598	203618	26	25
(13, 3, 9)	2	0	145932	217468	30	30
(4, 5, 9)	2	0	946513	978858	67	67
(5, 4, 9)	2	0	669870	394985	24	24
(4, 6, 9)	1	0	237776	626542	26	25
(6, 4, 9)	1	0	684334	586078	26	25
(4, 7, 9)	2	0	624126	596957	33	33
(7, 4, 9)	2	0	383035	293678	25	25
(4, 8, 9)	1	0	99608	297000	20	19
(8, 4, 9)	2	0	328738	396732	24	24
(4, 9, 9)	1	0	222600	240021	33	32
(9, 4, 9)	2	0	111754	96103	14	14
(4, 10, 9)	1	0	65494	227274	17	16
(10, 4, 9)	2	0	312158	68564	13	13
(4, 11, 9)	1	0	42324	343098	13	12
(11, 4, 9)	2	0	763007	613776	28	28
(4, 12, 9)	1	0	390140	327954	22	21
(12, 4, 9)	2	0	540007	499203	35	35
(4, 13, 9)	1	0	384201	192186	28	27
(13, 4, 9)	2	0	163924	234727	23	23
(5, 6, 9)	1	0	641389	692506	33	32
